scenario_id,event_id,timestamp,account,priority,recommended_owner,attack_technique_ids,message
ACCOUNT-CREATED-0003,4720,13/06/2026 17:53:49,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0004,4720,13/06/2026 17:54:30,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0005,4720,13/06/2026 17:54:43,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0006,4720,13/06/2026 17:55:24,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0007,4720,13/06/2026 17:55:46,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0008,4720,13/06/2026 17:56:31,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0009,4720,13/06/2026 17:57:14,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0010,4720,13/06/2026 17:57:34,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0011,4720,13/06/2026 17:58:10,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0012,4720,13/06/2026 17:58:43,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0013,4720,13/06/2026 17:59:16,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0014,4720,13/06/2026 17:59:46,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0015,4720,13/06/2026 18:00:21,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0016,4720,13/06/2026 18:00:59,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0017,4720,13/06/2026 18:01:33,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0018,4720,13/06/2026 18:02:07,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0019,4720,13/06/2026 18:02:45,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0020,4720,13/06/2026 18:03:02,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0021,4720,13/06/2026 18:03:13,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0022,4720,13/06/2026 18:03:39,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0023,4720,13/06/2026 18:04:04,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0024,4720,13/06/2026 18:04:35,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0025,4720,13/06/2026 18:04:54,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0026,4720,13/06/2026 18:05:02,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0027,4720,13/06/2026 18:05:41,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0028,4720,13/06/2026 18:06:21,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0029,4720,13/06/2026 18:06:59,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0030,4720,13/06/2026 18:07:30,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0031,4720,13/06/2026 18:08:03,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0032,4720,13/06/2026 18:08:16,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0033,4720,13/06/2026 18:08:51,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0034,4720,13/06/2026 18:09:14,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0035,4720,13/06/2026 18:09:36,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0036,4720,13/06/2026 18:10:16,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0037,4720,13/06/2026 18:10:23,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0038,4720,13/06/2026 18:10:42,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0039,4720,13/06/2026 18:11:07,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0040,4720,13/06/2026 18:11:21,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0041,4720,13/06/2026 18:11:53,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0042,4720,13/06/2026 18:12:21,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0043,4720,13/06/2026 18:12:27,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0044,4720,13/06/2026 18:12:36,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0045,4720,13/06/2026 18:12:58,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0046,4720,13/06/2026 18:13:16,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0047,4720,13/06/2026 18:13:39,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0048,4720,13/06/2026 18:14:19,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0049,4720,13/06/2026 18:14:59,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0050,4720,13/06/2026 18:15:26,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0051,4720,13/06/2026 18:15:47,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0052,4720,13/06/2026 18:16:20,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0053,4720,13/06/2026 18:16:38,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0054,4720,13/06/2026 18:17:21,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0055,4720,13/06/2026 18:17:26,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0056,4720,13/06/2026 18:17:50,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0057,4720,13/06/2026 18:17:57,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0058,4720,13/06/2026 18:18:37,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0059,4720,13/06/2026 18:19:18,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0060,4720,13/06/2026 18:19:50,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0061,4720,13/06/2026 18:20:09,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0062,4720,13/06/2026 18:20:25,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0063,4720,13/06/2026 18:20:46,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0064,4720,13/06/2026 18:21:11,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0065,4720,13/06/2026 18:21:16,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0066,4720,13/06/2026 18:21:23,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0067,4720,13/06/2026 18:22:05,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0068,4720,13/06/2026 18:22:46,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0069,4720,13/06/2026 18:22:54,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0070,4720,13/06/2026 18:23:26,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0071,4720,13/06/2026 18:23:47,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0072,4720,13/06/2026 18:24:28,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0073,4720,13/06/2026 18:24:35,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0074,4720,13/06/2026 18:24:49,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0075,4720,13/06/2026 18:25:22,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0076,4720,13/06/2026 18:26:03,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0077,4720,13/06/2026 18:26:48,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0078,4720,13/06/2026 18:27:26,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0079,4720,13/06/2026 18:28:11,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0080,4720,13/06/2026 18:28:48,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0081,4720,13/06/2026 18:29:05,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0082,4720,13/06/2026 18:29:49,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0083,4720,13/06/2026 18:30:19,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0084,4720,13/06/2026 18:30:57,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0085,4720,13/06/2026 18:31:22,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0086,4720,13/06/2026 18:31:57,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0087,4720,13/06/2026 18:32:21,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0088,4720,13/06/2026 18:32:27,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0089,4720,13/06/2026 18:32:36,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0090,4720,13/06/2026 18:32:44,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0091,4720,13/06/2026 18:33:01,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0092,4720,13/06/2026 18:33:32,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0093,4720,13/06/2026 18:33:40,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0094,4720,13/06/2026 18:33:52,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0095,4720,13/06/2026 18:34:34,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0096,4720,13/06/2026 18:34:40,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0097,4720,13/06/2026 18:34:54,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0098,4720,13/06/2026 18:35:28,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0099,4720,13/06/2026 18:36:09,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0100,4720,13/06/2026 18:36:20,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0101,4720,13/06/2026 18:36:57,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0102,4720,13/06/2026 18:37:29,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0103,4720,13/06/2026 18:38:11,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0104,4720,13/06/2026 18:38:19,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0105,4720,13/06/2026 18:38:27,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0106,4720,13/06/2026 18:38:54,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0107,4720,13/06/2026 18:39:20,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0108,4720,13/06/2026 18:39:41,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0109,4720,13/06/2026 18:40:09,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0110,4720,13/06/2026 18:40:35,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0111,4720,13/06/2026 18:40:51,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0112,4720,13/06/2026 18:41:14,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0113,4720,13/06/2026 18:41:46,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0114,4720,13/06/2026 18:42:06,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0115,4720,13/06/2026 18:42:23,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0116,4720,13/06/2026 18:42:30,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0117,4720,13/06/2026 18:43:02,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0118,4720,13/06/2026 18:43:08,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0119,4720,13/06/2026 18:43:15,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0120,4720,13/06/2026 18:43:25,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0121,4720,13/06/2026 18:43:42,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0122,4720,13/06/2026 18:44:00,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0123,4720,13/06/2026 18:44:36,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0124,4720,13/06/2026 18:44:41,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0125,4720,13/06/2026 18:45:09,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0126,4720,13/06/2026 18:45:24,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0127,4720,13/06/2026 18:46:02,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0128,4720,13/06/2026 18:46:27,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0129,4720,13/06/2026 18:46:40,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0130,4720,13/06/2026 18:47:22,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0131,4720,13/06/2026 18:47:56,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0132,4720,13/06/2026 18:48:03,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0133,4720,13/06/2026 18:48:29,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0134,4720,13/06/2026 18:49:07,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0135,4720,13/06/2026 18:49:30,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0136,4720,13/06/2026 18:49:56,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0137,4720,13/06/2026 18:50:07,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0138,4720,13/06/2026 18:50:50,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0139,4720,13/06/2026 18:51:06,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0140,4720,13/06/2026 18:51:43,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0141,4720,13/06/2026 18:51:57,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0142,4720,13/06/2026 18:52:30,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0143,4720,13/06/2026 18:52:53,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0144,4720,13/06/2026 18:53:38,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0145,4720,13/06/2026 18:54:00,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0146,4720,13/06/2026 18:54:41,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0147,4720,13/06/2026 18:54:57,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0148,4720,13/06/2026 18:55:42,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0149,4720,13/06/2026 18:55:56,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0150,4720,13/06/2026 18:56:23,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0151,4720,13/06/2026 18:56:50,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0152,4720,13/06/2026 18:57:07,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0153,4720,13/06/2026 18:57:23,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0154,4720,13/06/2026 18:57:36,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0155,4720,13/06/2026 18:58:13,opsadmin1,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0156,4720,13/06/2026 18:58:30,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0157,4720,13/06/2026 18:59:04,opsadmin2,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0158,4720,13/06/2026 18:59:44,opsadmin3,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-CREATED-0159,4720,13/06/2026 19:00:21,labadmin,P2,SOC / Security Operations,T1136.001,A user account was created.
ACCOUNT-DELETED-0000,4726,13/06/2026 19:00:57,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0001,4726,13/06/2026 19:01:21,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0002,4726,13/06/2026 19:01:32,labadmin,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0003,4726,13/06/2026 19:01:54,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0004,4726,13/06/2026 19:02:13,labadmin,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0005,4726,13/06/2026 19:02:58,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0006,4726,13/06/2026 19:03:23,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0007,4726,13/06/2026 19:03:51,labadmin,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0008,4726,13/06/2026 19:04:34,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0009,4726,13/06/2026 19:05:17,opsadmin2,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0010,4726,13/06/2026 19:05:54,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0011,4726,13/06/2026 19:06:26,opsadmin2,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0012,4726,13/06/2026 19:07:08,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0013,4726,13/06/2026 19:07:51,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0014,4726,13/06/2026 19:08:26,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0015,4726,13/06/2026 19:09:10,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0016,4726,13/06/2026 19:09:17,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0017,4726,13/06/2026 19:09:34,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0018,4726,13/06/2026 19:09:54,opsadmin2,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0019,4726,13/06/2026 19:10:21,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0020,4726,13/06/2026 19:11:04,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0021,4726,13/06/2026 19:11:27,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0022,4726,13/06/2026 19:11:42,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0023,4726,13/06/2026 19:12:25,labadmin,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0024,4726,13/06/2026 19:13:07,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0025,4726,13/06/2026 19:13:16,labadmin,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0026,4726,13/06/2026 19:13:59,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0027,4726,13/06/2026 19:14:39,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0028,4726,13/06/2026 19:15:24,labadmin,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0029,4726,13/06/2026 19:15:53,opsadmin2,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0030,4726,13/06/2026 19:16:10,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0031,4726,13/06/2026 19:16:50,labadmin,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0032,4726,13/06/2026 19:17:22,opsadmin2,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0033,4726,13/06/2026 19:17:47,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0034,4726,13/06/2026 19:18:09,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0035,4726,13/06/2026 19:18:51,opsadmin2,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0036,4726,13/06/2026 19:19:00,labadmin,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0037,4726,13/06/2026 19:19:10,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0038,4726,13/06/2026 19:19:46,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0039,4726,13/06/2026 19:20:13,labadmin,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0040,4726,13/06/2026 19:20:43,opsadmin2,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0041,4726,13/06/2026 19:21:17,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0042,4726,13/06/2026 19:21:26,labadmin,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0043,4726,13/06/2026 19:21:52,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0044,4726,13/06/2026 19:21:57,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0045,4726,13/06/2026 19:22:15,opsadmin2,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0046,4726,13/06/2026 19:22:54,opsadmin2,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0047,4726,13/06/2026 19:23:14,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0048,4726,13/06/2026 19:23:32,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0049,4726,13/06/2026 19:23:55,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0050,4726,13/06/2026 19:24:27,opsadmin2,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0051,4726,13/06/2026 19:25:10,labadmin,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0052,4726,13/06/2026 19:25:17,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0053,4726,13/06/2026 19:25:33,labadmin,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0054,4726,13/06/2026 19:26:13,opsadmin2,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0055,4726,13/06/2026 19:26:22,opsadmin2,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0056,4726,13/06/2026 19:26:37,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0057,4726,13/06/2026 19:26:48,opsadmin2,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0058,4726,13/06/2026 19:27:27,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0059,4726,13/06/2026 19:27:45,opsadmin1,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0060,4726,13/06/2026 19:27:50,opsadmin3,P2,SOC / Security Operations,,A user account was deleted.
ACCOUNT-DELETED-0061,4726,13/06/2026 19:28:11,labadmin,P2,SOC / Security Operations,,A user account was deleted.
